source,text,created_at,retweet_count,favorite_count
Twitter for Android,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me",2016-07-25 06:31:22,9673,32116
Twitter for Android,Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,2016-07-24 18:59:10,10029,33121
Twitter for Android,"The ratings for the Republican National Convention were very good, but for the final night, my speech, great. Thank you!",2016-07-24 18:47:08,5986,29413
Twitter for Android,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",2016-07-24 17:33:42,9502,30435
Twitter for Android,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,2016-07-24 17:16:59,13136,35108
Twitter for Android,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",2016-07-24 17:07:49,8118,28299
Twitter for Android,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",2016-07-24 17:02:42,5500,19848
Twitter for Android,"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild",2016-07-24 16:53:29,11340,32450
Twitter for Android,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",2016-07-24 15:45:31,9400,30900
Twitter for Android,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",2016-07-24 15:30:06,7457,25061
Twitter for iPhone,"Today proves what I have always known, that @Reince Priebus is the tough one and the smart one, not Debbie Wasserman Shultz (@DWStweets.)",2016-07-24 15:20:57,7067,24301
Twitter for Android,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",2016-07-24 08:30:59,9571,29158
Twitter for Android,"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figure,wants it all to end!",2016-07-24 08:27:56,9109,27352
Twitter for Android,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,2016-07-24 07:30:15,10994,29097
Twitter for Android,"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!",2016-07-24 07:15:51,6644,21513
Twitter for Android,"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!",2016-07-24 06:56:43,33678,87337
Twitter for Android,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT",2016-07-24 06:25:06,5678,19859
Twitter for Android,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,2016-07-24 06:16:15,6739,23968
Twitter for iPhone,"#MakeAmericaGreatAgain
#TrumpPence16 https://t.co/gCzHX1nyxD",2016-07-23 19:38:47,8162,23670
Twitter for Android,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,2016-07-23 17:05:55,6857,32709
Twitter for iPhone,"The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!",2016-07-23 16:20:58,14734,36646
Twitter for Android,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,2016-07-23 15:43:33,9547,31974
Twitter for Android,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,2016-07-23 11:06:15,10316,34772
Twitter for Android,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,2016-07-23 10:36:41,8064,22105
Twitter for Android,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,2016-07-23 10:01:48,9432,30648
Twitter for Android,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,2016-07-23 09:51:32,9054,26638
Twitter for Android,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",2016-07-23 05:55:20,23961,53145
Twitter for Android,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",2016-07-23 05:42:10,8359,27703
Twitter for Android,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",2016-07-23 05:35:37,10005,26964
Twitter for Android,"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?",2016-07-23 05:31:18,7467,24020
Twitter for Android,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,2016-07-22 22:49:04,8146,21840
Twitter for Android,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,2016-07-22 22:23:15,12935,30512
Twitter for Android,"Another attack, this time in Germany. Many killed. God bless the people of Munich.",2016-07-22 18:03:19,11083,39750
Twitter for Android,"One of the best produced, including the incredible stage &amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove",2016-07-22 09:06:01,5643,25531
Twitter for Android,Thank you Cleveland. We love you and will be back many times!,2016-07-22 08:13:02,5956,27917
Twitter for Android,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,2016-07-22 08:07:51,8529,40066
Twitter for iPhone,"MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLE
https://t.co/KH2ZFHUHGP",2016-07-22 00:11:10,10016,30702
Twitter for iPhone,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,2016-07-21 23:01:07,15134,51490
Twitter for iPhone,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,2016-07-21 14:56:45,8027,25130
Twitter for iPhone,Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,2016-07-21 12:00:24,6297,22356
Twitter for Android,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",2016-07-21 09:49:19,9418,38033
Twitter for Android,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",2016-07-21 09:12:45,10654,32372
Twitter for Android,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",2016-07-21 07:37:53,8125,43268
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,2016-07-20 23:00:25,8684,25376
Twitter for Android,"Arena was packed, totally electric!",2016-07-20 22:56:28,4169,21996
Twitter for Android,.@mike_pence was fantastic tonight. Will be a great V.P.,2016-07-20 22:53:28,6065,28177
Twitter for iPhone,"Our next Vice President of the United States of America, Gov. @Mike_Pence!
#GOPinCLE #GOPConvention
#AmericaFirst https://t.co/TZT3XcKp1c",2016-07-20 22:49:38,7156,25837
Twitter for Android,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!",2016-07-20 22:45:48,20980,70468
Twitter for iPhone,"Great job @EricTrump! Proud of you! 
#AmericaFirst #RNCinCLE
https://t.co/EE7C6XKDkt https://t.co/946U6bgREQ",2016-07-20 21:35:23,12161,39730
Twitter for Android,Thank you to Governor @ScottWalker for such warm support. Great speech!,2016-07-20 20:24:26,4361,19558
Twitter for iPhone,"#AmericaFirst #RNCinCLE 
https://t.co/PvdTA8HTCC",2016-07-20 19:50:21,4828,13018
Twitter for iPhone,"Watching the #GOPConvention
#AmericaFirst #RNCinCLE",2016-07-20 18:49:18,2800,12562
Twitter for Android,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,2016-07-20 13:48:11,4997,19922
Twitter for iPhone,"STATEMENT ON MELANIA SPEECH
https://t.co/uzBOm21Pug",2016-07-20 12:02:19,6419,18696
Twitter for Android,"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",2016-07-20 07:51:58,5796,25013
Twitter for Android,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,2016-07-20 07:47:56,3449,15173
Twitter for Android,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",2016-07-20 05:18:17,6534,37672
Twitter for Android,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,2016-07-19 18:52:59,41616,129652
Twitter for Android,The ROLL CALL is beginning at the Republican National Convention. Very exciting!,2016-07-19 17:12:56,4183,21555
Twitter for iPhone,"#MakeAmericaWorkAgain 
#TrumpPence16 #RNCinCLE 
https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf",2016-07-19 15:38:20,8033,21054
Twitter for iPhone,"#MakeAmericaWorkAgain
#TrumpPence16 #RNCinCLE 
https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW",2016-07-19 14:34:40,8142,21285
Twitter for iPhone,"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",2016-07-18 23:14:11,12670,56572
Twitter for iPhone,Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,2016-07-18 19:21:49,2914,14390
Twitter for iPhone,"#MakeAmericaSafeAgain!
#GOPConvention #RNCinCLE 
https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1",2016-07-18 18:04:11,7963,20422
Twitter for Android,Networks other than low ratings @CNN have been very fair and exciting!,2016-07-18 15:51:55,4174,16391
Twitter for Android,".@CNN is the worst.They go to their dumb, one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!",2016-07-18 15:48:00,8285,29909
Twitter for iPhone,"Thank you Mahoning County, Ohio! See you soon! #MakeAmericaSafeAgain 
https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q",2016-07-18 12:10:39,4977,15325
Twitter for Android,"President Obama just had a news conference, but he doesn't have a clue. Our country is a divided crime scene, and it will only get worse!",2016-07-17 16:26:50,12512,39837
Twitter for Android,"Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!",2016-07-17 16:22:23,15179,42940
Twitter for Android,I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!,2016-07-17 13:39:36,5291,18867
Twitter for Android,"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching",2016-07-17 13:26:51,36051,86985
Twitter for iPhone,"We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...
https://t.co/pPNrzG8kEa",2016-07-17 12:30:42,9655,25520
Twitter for Android,The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,2016-07-17 08:09:02,8804,29080
Twitter for Android,".@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I don't watch.",2016-07-17 08:04:10,5488,20103
Twitter for Android,"If Goofy Elizabeth Warren, a very weak Senator, didn't lie about her heritage (being Native American) she would be nothing today. Pick her H",2016-07-17 07:24:04,6003,21592
Twitter for Android,"I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!",2016-07-17 07:14:46,7073,23395
Twitter for Android,"It doesn't matter that Crooked Hillary has experience, look at all of the bad decisions she has made. Bernie said she has bad judgement!",2016-07-17 07:06:18,6257,21515
Twitter for Android,"As the days and weeks go by,  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!",2016-07-17 06:55:21,5922,19592
Twitter for Android,We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!,2016-07-16 23:19:05,6116,22627
Twitter for Android,"Goofy Elizabeth Warren, who may be the least productive Senator in the U.S. Senate, must prove she is not a fraud. Without the con it's over",2016-07-16 23:15:49,5613,20123
Twitter for Android,"Thank you to Jack Morgan, Tamara Neo, Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!",2016-07-16 22:39:09,2842,12769
Twitter for Android,Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT AGAIN!,2016-07-16 22:15:22,6339,20895
Twitter for iPhone,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6,2016-07-16 11:13:29,10303,36108
Twitter for Android,"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!",2016-07-16 08:23:17,9253,27284
Twitter for Android,"Very sad that a person who has made so many mistakes, Crooked Hillary Clinton, can put out such false and vicious ads with her phony money!",2016-07-16 08:19:11,7103,23083
Twitter for Android,"Crooked Hillary, who embarrassed herself and the country with her e-mail lies, has been a DISASTER on foreign policy. Look what's happening!",2016-07-16 08:13:56,8136,25486
Twitter for Android,"Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience, yet look what her policies have done",2016-07-16 08:08:43,9023,26358
Twitter for Android,Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!,2016-07-16 07:29:43,4878,21683
Twitter for Android,Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.,2016-07-15 21:12:13,5703,25049
